42 ST-BRYANT PK, BDFM7, 04/26/2017, 37537, 
34 ST-HERALD SQ, BDFMNQRW, 04/26/2017, 114284, 
B'WAY-LAFAYETTE, BDFQ6, 04/26/2017, 20070, 
163 ST-AMSTERDM, C, 04/26/2017, 4575, 
23 ST, CE, 04/26/2017, 22800, 
SPRING ST, CE, 04/26/2017, 11533, 
5 AV/53 ST, EM, 04/26/2017, 25962, 
57 ST, F, 04/26/2017, 13972, 
EAST BROADWAY, F, 04/26/2017, 13767, 
LEXINGTON AV/63, F, 04/26/2017, 19109, 
DELANCEY/ESSEX, FJMZ, 04/26/2017, 24195, 
14 ST, FLM123, 04/26/2017, 16508, 
14 ST, FLM123, 04/26/2017, 16508, 
6 AV, FLM123, 04/26/2017, 5099, 
23 ST, FM, 04/26/2017, 28324, 
CANAL ST, JNQRZ6W, 04/26/2017, 136403, 
BOWERY, JZ, 04/26/2017, 3056, 
BROAD ST, JZ, 04/26/2017, 7602, 
CHAMBERS ST, JZ456, 04/26/2017, 12006, 
1 AV, L, 04/26/2017, 19856, 
3 AV, L, 04/26/2017, 5261, 
49 ST, NQRW, 04/26/2017, 22406, 
5 AV/59 ST, NQRW, 04/26/2017, 15992, 
57 ST-7 AV, NQRW, 04/26/2017, 31112, 
59 ST, NRW, 04/26/2017, 17696, 
8 ST-NYU, NRW, 04/26/2017, 15009, 
PRINCE ST, NRW, 04/26/2017, 12085, 
RECTOR ST, NRW, 04/26/2017, 6659, 
72 ST-2 AVE, Q, 04/26/2017, 28470, 
86 ST-2 AVE, Q, 04/26/2017, 23881, 
96 ST-2 AVE, Q, 04/26/2017, 17341, 
WHITEHALL S-FRY, R1W, 04/26/2017, 17770, 
CORTLANDT ST, RNW, 04/26/2017, 17838, 
103 ST, 1, 04/27/2017, 12994, 
116 ST-COLUMBIA, 1, 04/27/2017, 15668, 
125 ST, 1, 04/27/2017, 7245, 
137 ST CITY COL, 1, 04/27/2017, 15225, 
157 ST, 1, 04/27/2017, 10928, 
18 ST, 1, 04/27/2017, 8207, 
181 ST, 1, 04/27/2017, 11553, 
191 ST, 1, 04/27/2017, 8493, 
207 ST, 1, 04/27/2017, 6559, 
215 ST, 1, 04/27/2017, 1933, 
28 ST, 1, 04/27/2017, 14499, 
50 ST, 1, 04/27/2017, 23105, 
66 ST-LINCOLN, 1, 04/27/2017, 22139, 
79 ST, 1, 04/27/2017, 15191, 
86 ST, 1, 04/27/2017, 18708, 
CANAL ST, 1, 04/27/2017, 6212, 
CHRISTOPHER ST, 1, 04/27/2017, 13243, 
DYCKMAN ST, 1, 04/27/2017, 7266, 
HOUSTON ST, 1, 04/27/2017, 15216, 
RECTOR ST, 1, 04/27/2017, 9990, 
TWENTY THIRD ST, 1, 04/27/2017, 9777, 
145 ST, 3, 04/27/2017, 3544, 
HARLEM 148 ST, 3, 04/27/2017, 4095, 
103 ST, 6, 04/27/2017, 14654, 
110 ST, 6, 04/27/2017, 12267, 
116 ST, 6, 04/27/2017, 16470, 
23 ST, 6, 04/27/2017, 30127, 
28 ST, 6, 04/27/2017, 22655, 
33 ST, 6, 04/27/2017, 29891, 
51 ST, 6, 04/27/2017, 20012, 
51 ST, 6, 04/27/2017, 20012, 
68ST-HUNTER CO, 6, 04/27/2017, 26781, 
96 ST, 6, 04/27/2017, 20163, 
ASTOR PL, 6, 04/27/2017, 15230, 
SPRING ST, 6, 04/27/2017, 9545, 
34 ST-HUDSON YD, 7, 04/27/2017, 8932, 
116 ST, 23, 04/27/2017, 11926, 
125 ST, 23, 04/27/2017, 15626, 
135 ST, 23, 04/27/2017, 14751, 
CENTRAL PK N110, 23, 04/27/2017, 9467, 
BOWLING GREEN, 45, 04/27/2017, 31566, 
WALL ST, 45, 04/27/2017, 21413, 
72 ST, 123, 04/27/2017, 37663, 
96 ST, 123, 04/27/2017, 37570, 
CHAMBERS ST, 123, 04/27/2017, 22932, 
125 ST, 456, 04/27/2017, 29767, 
86 ST, 456, 04/27/2017, 42866, 
TIMES SQ-42 ST, 1237ACENQRSW, 04/27/2017, 71705, 
59 ST COLUMBUS, 1ABCD, 04/27/2017, 14354, 
168 ST, 1AC, 04/27/2017, 12808, 
SOUTH FERRY, 1RW, 04/27/2017, 15145, 
FULTON ST, 2345ACJZ, 04/27/2017, 62488, 
PARK PLACE, 23ACE, 04/27/2017, 3730, 
GRD CNTRL-42 ST, 4567S, 04/27/2017, 149223, 
BROOKLYN BRIDGE, 456JZ, 04/27/2017, 21663, 
14 ST-UNION SQ, 456LNQRW, 04/27/2017, 28610, 
59 ST, 456NQRW, 04/27/2017, 40786, 
175 ST, A, 04/27/2017, 13376, 
181 ST, A, 04/27/2017, 11767, 
190 ST, A, 04/27/2017, 5016, 
DYCKMAN ST, A, 04/27/2017, 7020, 
INWOOD-207 ST, A, 04/27/2017, 9738, 
145 ST, ABCD, 04/27/2017, 24249, 
W 4 ST-WASH SQ, ABCDEFM, 04/27/2017, 38224, 
125 ST, ACBD, 04/27/2017, 28031, 
CANAL ST, ACE, 04/27/2017, 18417, 
CANAL ST, ACE, 04/27/2017, 18417, 
CHAMBERS ST, ACE23, 04/27/2017, 32600, 
14 ST, ACEL, 04/27/2017, 19816, 
42 ST-PORT AUTH, ACENQRS1237W, 04/27/2017, 96215, 
FULTON ST, ACJZ2345, 04/27/2017, 29830, 
103 ST, BC, 04/27/2017, 4816, 
116 ST, BC, 04/27/2017, 7438, 
135 ST, BC, 04/27/2017, 6282, 
72 ST, BC, 04/27/2017, 8589, 
81 ST-MUSEUM, BC, 04/27/2017, 12000, 
96 ST, BC, 04/27/2017, 9878, 
CATHEDRAL PKWY, BC, 04/27/2017, 7616, 
155 ST, BD, 04/27/2017, 3747, 
GRAND ST, BD, 04/27/2017, 22278, 
7 AV, BDE, 04/27/2017, 16608, 
47-50 STS ROCK, BDFM, 04/27/2017, 55996, 
42 ST-BRYANT PK, BDFM7, 04/27/2017, 38447, 
34 ST-HERALD SQ, BDFMNQRW, 04/27/2017, 115125, 
B'WAY-LAFAYETTE, BDFQ6, 04/27/2017, 20382, 
163 ST-AMSTERDM, C, 04/27/2017, 4667, 
23 ST, CE, 04/27/2017, 23701, 
SPRING ST, CE, 04/27/2017, 11967, 
5 AV/53 ST, EM, 04/27/2017, 26361, 
57 ST, F, 04/27/2017, 14117, 
EAST BROADWAY, F, 04/27/2017, 13847, 
LEXINGTON AV/63, F, 04/27/2017, 19886, 
DELANCEY/ESSEX, FJMZ, 04/27/2017, 24731, 
14 ST, FLM123, 04/27/2017, 16835, 
14 ST, FLM123, 04/27/2017, 16835, 
6 AV, FLM123, 04/27/2017, 5220, 
23 ST, FM, 04/27/2017, 28585, 
CANAL ST, JNQRZ6W, 04/27/2017, 44582, 
BOWERY, JZ, 04/27/2017, 3167, 
BROAD ST, JZ, 04/27/2017, 7708, 
CHAMBERS ST, JZ456, 04/27/2017, 11510, 
1 AV, L, 04/27/2017, 19736, 
3 AV, L, 04/27/2017, 5313, 
49 ST, NQRW, 04/27/2017, 22867, 
5 AV/59 ST, NQRW, 04/27/2017, 17096, 
57 ST-7 AV, NQRW, 04/27/2017, 31460, 
59 ST, NRW, 04/27/2017, 17769, 
8 ST-NYU, NRW, 04/27/2017, 14902, 
PRINCE ST, NRW, 04/27/2017, 12835, 
RECTOR ST, NRW, 04/27/2017, 6974, 
72 ST-2 AVE, Q, 04/27/2017, 27764, 
86 ST-2 AVE, Q, 04/27/2017, 23522, 
96 ST-2 AVE, Q, 04/27/2017, 17353, 
WHITEHALL S-FRY, R1W, 04/27/2017, 18892, 
CORTLANDT ST, RNW, 04/27/2017, 18742, 
103 ST, 1, 04/28/2017, 12565, 
116 ST-COLUMBIA, 1, 04/28/2017, 14806, 
125 ST, 1, 04/28/2017, 7472, 
137 ST CITY COL, 1, 04/28/2017, 14279, 
157 ST, 1, 04/28/2017, 11154, 
18 ST, 1, 04/28/2017, 8016, 
181 ST, 1, 04/28/2017, 11523, 
191 ST, 1, 04/28/2017, 8387, 
207 ST, 1, 04/28/2017, 6606, 
215 ST, 1, 04/28/2017, 2058, 
28 ST, 1, 04/28/2017, 13918, 
50 ST, 1, 04/28/2017, 22828, 
66 ST-LINCOLN, 1, 04/28/2017, 20782, 
79 ST, 1, 04/28/2017, 15408, 
86 ST, 1, 04/28/2017, 18227, 
CANAL ST, 1, 04/28/2017, 5799, 
CHRISTOPHER ST, 1, 04/28/2017, 12822, 
DYCKMAN ST, 1, 04/28/2017, 7132, 
HOUSTON ST, 1, 04/28/2017, 13972, 
RECTOR ST, 1, 04/28/2017, 9850, 
TWENTY THIRD ST, 1, 04/28/2017, 8569, 
145 ST, 3, 04/28/2017, 3587, 
HARLEM 148 ST, 3, 04/28/2017, 4078, 
103 ST, 6, 04/28/2017, 14651, 
110 ST, 6, 04/28/2017, 12179, 
116 ST, 6, 04/28/2017, 16651, 
23 ST, 6, 04/28/2017, 24926, 
28 ST, 6, 04/28/2017, 20610, 
33 ST, 6, 04/28/2017, 28089, 
51 ST, 6, 04/28/2017, 19467, 
51 ST, 6, 04/28/2017, 19467, 
68ST-HUNTER CO, 6, 04/28/2017, 23543, 
96 ST, 6, 04/28/2017, 19019, 
ASTOR PL, 6, 04/28/2017, 14663, 
SPRING ST, 6, 04/28/2017, 10144, 
34 ST-HUDSON YD, 7, 04/28/2017, 8601, 
116 ST, 23, 04/28/2017, 11812, 
125 ST, 23, 04/28/2017, 15895, 
135 ST, 23, 04/28/2017, 14661, 
CENTRAL PK N110, 23, 04/28/2017, 9510, 
BOWLING GREEN, 45, 04/28/2017, 29982, 
WALL ST, 45, 04/28/2017, 19826, 
72 ST, 123, 04/28/2017, 38250, 
96 ST, 123, 04/28/2017, 37267, 
CHAMBERS ST, 123, 04/28/2017, 21289, 
125 ST, 456, 04/28/2017, 28955, 
86 ST, 456, 04/28/2017, 43147, 
TIMES SQ-42 ST, 1237ACENQRSW, 04/28/2017, 70496, 
59 ST COLUMBUS, 1ABCD, 04/28/2017, 1569289, 
168 ST, 1AC, 04/28/2017, 12142, 
SOUTH FERRY, 1RW, 04/28/2017, 15566, 
FULTON ST, 2345ACJZ, 04/28/2017, 60152, 
PARK PLACE, 23ACE, 04/28/2017, 3558, 
GRD CNTRL-42 ST, 4567S, 04/28/2017, 136642, 
BROOKLYN BRIDGE, 456JZ, 04/28/2017, 20636, 
14 ST-UNION SQ, 456LNQRW, 04/28/2017, 29625, 
59 ST, 456NQRW, 04/28/2017, 40767, 
175 ST, A, 04/28/2017, 13310, 
181 ST, A, 04/28/2017, 11482, 
190 ST, A, 04/28/2017, 4980, 
DYCKMAN ST, A, 04/28/2017, 6859, 
INWOOD-207 ST, A, 04/28/2017, 9839, 
145 ST, ABCD, 04/28/2017, 23536, 
W 4 ST-WASH SQ, ABCDEFM, 04/28/2017, 37967, 
125 ST, ACBD, 04/28/2017, 28413, 
CANAL ST, ACE, 04/28/2017, 17985, 
CANAL ST, ACE, 04/28/2017, 17985, 
CHAMBERS ST, ACE23, 04/28/2017, 29646, 
14 ST, ACEL, 04/28/2017, 19310, 
42 ST-PORT AUTH, ACENQRS1237W, 04/28/2017, 91580, 
FULTON ST, ACJZ2345, 04/28/2017, 29371, 
103 ST, BC, 04/28/2017, 4897, 
116 ST, BC, 04/28/2017, 7498, 
135 ST, BC, 04/28/2017, 6113, 
72 ST, BC, 04/28/2017, 9297, 
81 ST-MUSEUM, BC, 04/28/2017, 12737, 
96 ST, BC, 04/28/2017, 9891, 
CATHEDRAL PKWY, BC, 04/28/2017, 7802, 
155 ST, BD, 04/28/2017, 3847, 
GRAND ST, BD, 04/28/2017, 22450, 
7 AV, BDE, 04/28/2017, 16239, 
47-50 STS ROCK, BDFM, 04/28/2017, 53868, 
42 ST-BRYANT PK, BDFM7, 04/28/2017, 37771, 
34 ST-HERALD SQ, BDFMNQRW, 04/28/2017, 114155, 
B'WAY-LAFAYETTE, BDFQ6, 04/28/2017, 20392, 
163 ST-AMSTERDM, C, 04/28/2017, 4630, 
23 ST, CE, 04/28/2017, 23391, 
SPRING ST, CE, 04/28/2017, 11342, 
5 AV/53 ST, EM, 04/28/2017, 25391, 
57 ST, F, 04/28/2017, 14051, 
EAST BROADWAY, F, 04/28/2017, 13563, 
LEXINGTON AV/63, F, 04/28/2017, 19132, 
DELANCEY/ESSEX, FJMZ, 04/28/2017, 25332, 
14 ST, FLM123, 04/28/2017, 16150, 
14 ST, FLM123, 04/28/2017, 16150, 
6 AV, FLM123, 04/28/2017, 5288, 
23 ST, FM, 04/28/2017, 26353, 
CANAL ST, JNQRZ6W, 04/28/2017, 46243, 
BOWERY, JZ, 04/28/2017, 3229, 
BROAD ST, JZ, 04/28/2017, 7129, 
CHAMBERS ST, JZ456, 04/28/2017, 10846, 
1 AV, L, 04/28/2017, 19266, 
3 AV, L, 04/28/2017, 5655, 
49 ST, NQRW, 04/28/2017, 22249, 
5 AV/59 ST, NQRW, 04/28/2017, 17743, 
57 ST-7 AV, NQRW, 04/28/2017, 30167, 
59 ST, NRW, 04/28/2017, 17447, 
8 ST-NYU, NRW, 04/28/2017, 14550, 
PRINCE ST, NRW, 04/28/2017, 13519, 
RECTOR ST, NRW, 04/28/2017, 6761, 
72 ST-2 AVE, Q, 04/28/2017, 26476, 
86 ST-2 AVE, Q, 04/28/2017, 23378, 
96 ST-2 AVE, Q, 04/28/2017, 17189, 
WHITEHALL S-FRY, R1W, 04/28/2017, 18034, 
CORTLANDT ST, RNW, 04/28/2017, 18738, 
